transaction_id,customer_id,date,service_name,amount,estimated_margin_pct,quantity
TXN-01339,CUST-0009,2025-10-20,Contract Review,11367.93,30.0,1
TXN-01340,CUST-0022,2025-10-29,Workshop Ticket,1152.46,25.0,1
TXN-01341,CUST-0165,2025-11-12,PPC Campaign,23578.57,18.0,1
TXN-01342,CUST-0174,2025-08-18,Property Listing,966.09,30.0,1
TXN-01343,CUST-0102,2025-06-16,Website Development,42019.39,25.0,1
TXN-01344,CUST-0125,2025-07-10,Website Development,40625.54,25.0,1
TXN-01345,CUST-0100,2024-11-01,SEO Package,7334.92,20.0,1
TXN-01346,CUST-0141,2025-01-06,Process Optimization,12244.01,22.0,1
TXN-01347,CUST-0057,2025-12-25,PPC Campaign,14695.04,18.0,1
TXN-01348,CUST-0005,2025-06-21,PPC Campaign,29427.86,18.0,1
TXN-01349,CUST-0164,2024-05-01,Workshop Ticket,343.62,25.0,1
TXN-01350,CUST-0061,2025-08-06,Market Analysis,19284.81,28.0,1
TXN-01351,CUST-0105,2025-06-28,Litigation Support,14443.16,25.0,1
TXN-01352,CUST-0125,2025-01-01,Social Media Mgmt,11749.78,22.0,1
TXN-01353,CUST-0173,2025-11-03,SEO Package,3322.87,20.0,1
TXN-01354,CUST-0060,2025-09-15,Consultation Fee,417.1,32.0,1
TXN-01355,CUST-0179,2024-07-20,Corporate Training,13072.91,22.0,1
TXN-01356,CUST-0010,2025-09-02,Enterprise License,31334.95,35.0,1
TXN-01357,CUST-0054,2025-07-18,Consultation Fee,2791.69,32.0,1
TXN-01358,CUST-0090,2024-06-20,Process Optimization,32542.93,22.0,1
TXN-01359,CUST-0011,2024-05-10,PPC Campaign,5435.0,18.0,1
TXN-01360,CUST-0033,2025-09-30,Product Sale,171.27,15.0,1
TXN-01361,CUST-0033,2025-09-18,Premium Membership,1121.97,18.0,1
TXN-01362,CUST-0179,2025-01-21,Corporate Training,19688.17,22.0,1
TXN-01363,CUST-0111,2025-06-07,Monthly Subscription,62.75,40.0,1
TXN-01364,CUST-0070,2025-05-11,Implementation Fee,7533.25,20.0,1
TXN-01365,CUST-0007,2024-09-14,Social Media Mgmt,6896.05,22.0,1
TXN-01366,CUST-0059,2024-07-15,Patient Consultation,133.64,30.0,1
TXN-01367,CUST-0091,2024-10-05,PPC Campaign,26073.12,18.0,1
TXN-01368,CUST-0084,2025-09-14,Premium Membership,342.86,18.0,1
TXN-01369,CUST-0189,2024-08-20,Annual Subscription,2891.02,45.0,1
TXN-01370,CUST-0130,2025-05-15,Strategy Session,3751.45,30.0,1
TXN-01371,CUST-0097,2025-12-03,Executive Coaching,9246.24,35.0,1
TXN-01372,CUST-0156,2025-12-21,Annual Subscription,3131.4,45.0,1
TXN-01373,CUST-0016,2024-06-21,Retainer,5416.23,28.0,1
TXN-01374,CUST-0132,2024-10-27,SEO Package,6168.77,20.0,1
TXN-01375,CUST-0041,2024-12-29,Subscription Box,48.77,20.0,1
TXN-01376,CUST-0069,2025-12-05,Product Sale,84.39,15.0,1
TXN-01377,CUST-0136,2025-07-20,Property Listing,4816.9,30.0,1
TXN-01378,CUST-0009,2025-10-18,Contract Review,6034.68,30.0,1
TXN-01379,CUST-0180,2025-09-15,Product Sale,538.17,15.0,2
TXN-01380,CUST-0187,2025-11-18,Annual Subscription,840.04,28.0,1
TXN-01381,CUST-0079,2025-07-03,Corporate Training,22758.85,22.0,1
TXN-01382,CUST-0200,2025-06-08,Consultation Fee,2477.16,32.0,1
TXN-01383,CUST-0051,2024-07-17,Annual Subscription,3298.94,45.0,1
TXN-01384,CUST-0106,2024-07-18,Annual Subscription,2594.94,28.0,1
TXN-01385,CUST-0186,2024-11-12,SEO Package,5640.6,20.0,1
TXN-01386,CUST-0025,2025-11-08,Corporate Health,22735.94,22.0,1
TXN-01387,CUST-0198,2025-09-08,Executive Coaching,6437.58,35.0,2
TXN-01388,CUST-0145,2025-10-21,Monthly Subscription,528.68,40.0,1
TXN-01389,CUST-0098,2024-09-30,Contract Review,7353.31,30.0,1
TXN-01390,CUST-0047,2025-10-12,Subscription Box,104.82,20.0,1
TXN-01391,CUST-0040,2025-09-17,Telemedicine Plan,2007.24,28.0,1
TXN-01392,CUST-0030,2025-10-02,PPC Campaign,10193.22,18.0,1
TXN-01393,CUST-0038,2024-10-15,Implementation Fee,4917.28,20.0,1
TXN-01394,CUST-0102,2024-11-24,Social Media Mgmt,5115.9,22.0,1
TXN-01395,CUST-0033,2024-09-08,Subscription Box,58.85,20.0,1
TXN-01396,CUST-0063,2024-06-04,PPC Campaign,15045.1,18.0,1
TXN-01397,CUST-0070,2025-05-26,Enterprise License,27032.87,35.0,1
TXN-01398,CUST-0128,2025-01-01,Social Media Mgmt,8868.81,22.0,1
TXN-01399,CUST-0075,2025-04-25,Litigation Support,77613.03,25.0,1
TXN-01400,CUST-0178,2024-08-25,PPC Campaign,14825.23,18.0,1
TXN-01401,CUST-0180,2025-11-24,Subscription Box,181.42,20.0,2
TXN-01402,CUST-0076,2025-09-16,Annual Subscription,1549.23,45.0,1
TXN-01403,CUST-0070,2025-07-29,Enterprise License,14584.55,35.0,2
TXN-01404,CUST-0098,2025-01-18,Litigation Support,25246.86,25.0,1
TXN-01405,CUST-0180,2025-07-31,Subscription Box,86.84,20.0,1
TXN-01406,CUST-0153,2025-05-11,Telemedicine Plan,2611.34,28.0,1
TXN-01407,CUST-0014,2025-02-21,Valuation Report,2071.8,35.0,1
TXN-01408,CUST-0063,2025-08-04,SEO Package,4878.75,20.0,1
TXN-01409,CUST-0161,2025-09-16,Annual Subscription,2806.74,28.0,1
TXN-01410,CUST-0074,2024-08-17,Litigation Support,5476.07,25.0,1
TXN-01411,CUST-0168,2025-03-17,PPC Campaign,8467.45,18.0,1
TXN-01412,CUST-0060,2024-12-24,Valuation Report,4383.31,35.0,1
TXN-01413,CUST-0007,2024-07-25,Social Media Mgmt,10260.17,22.0,1
TXN-01414,CUST-0006,2024-06-13,Corporate Training,11481.81,22.0,1
TXN-01415,CUST-0144,2024-09-28,Property Listing,2606.2,30.0,1
TXN-01416,CUST-0081,2025-09-09,Implementation Fee,11119.3,20.0,1
TXN-01417,CUST-0041,2025-11-09,Bulk Order,41215.73,12.0,1
TXN-01418,CUST-0029,2025-09-21,Telemedicine Plan,2839.12,28.0,1
TXN-01419,CUST-0091,2024-09-18,SEO Package,6336.92,20.0,1
TXN-01420,CUST-0169,2025-04-12,Process Optimization,41660.66,22.0,1
TXN-01421,CUST-0152,2025-11-16,Hourly Consultation,2660.67,35.0,1
TXN-01422,CUST-0187,2025-08-22,Corporate Training,25607.03,22.0,1
TXN-01423,CUST-0022,2025-03-21,Course Enrollment,1645.07,20.0,1
TXN-01424,CUST-0075,2025-11-24,Litigation Support,74368.79,25.0,1
TXN-01425,CUST-0075,2024-11-01,Retainer,11422.53,28.0,1
TXN-01426,CUST-0126,2025-02-10,Process Optimization,47382.08,22.0,1
TXN-01427,CUST-0046,2024-08-01,PPC Campaign,14012.83,18.0,1
TXN-01428,CUST-0024,2025-10-06,SEO Package,4640.24,20.0,1
TXN-01429,CUST-0069,2025-12-25,Subscription Box,38.95,20.0,2
TXN-01430,CUST-0149,2024-11-02,Premium Membership,749.37,18.0,1
TXN-01431,CUST-0161,2025-11-16,Corporate Training,22135.21,22.0,1
TXN-01432,CUST-0089,2025-12-14,Market Analysis,7091.9,28.0,1
TXN-01433,CUST-0185,2025-12-05,Monthly Subscription,295.85,40.0,1
TXN-01434,CUST-0170,2024-09-23,SEO Package,1889.69,20.0,1
TXN-01435,CUST-0163,2024-07-19,Market Analysis,24847.2,28.0,1
TXN-01436,CUST-0033,2025-06-25,Product Sale,61.53,15.0,1
TXN-01437,CUST-0049,2025-09-27,Annual Subscription,4834.28,45.0,1
TXN-01438,CUST-0177,2025-09-08,SEO Package,7479.16,20.0,1
TXN-01439,CUST-0128,2024-10-08,Website Development,52876.72,25.0,1
TXN-01440,CUST-0078,2025-10-14,Property Listing,2364.07,30.0,1
TXN-01441,CUST-0082,2025-10-13,Executive Coaching,7743.98,35.0,2
TXN-01442,CUST-0053,2024-07-01,Enterprise License,16071.98,35.0,3
TXN-01443,CUST-0108,2025-10-17,Annual Subscription,3590.85,28.0,1
TXN-01444,CUST-0058,2025-06-05,Website Development,17932.69,25.0,1
TXN-01445,CUST-0185,2025-12-26,Annual Subscription,2165.66,45.0,1
TXN-01446,CUST-0041,2024-12-21,Product Sale,259.65,15.0,1
TXN-01447,CUST-0161,2025-10-03,Workshop Ticket,359.27,25.0,1
TXN-01448,CUST-0164,2024-05-15,Annual Subscription,3558.1,28.0,1
TXN-01449,CUST-0121,2025-04-16,Retainer,20093.12,28.0,1
TXN-01450,CUST-0194,2025-10-04,Implementation Fee,12517.92,20.0,1
TXN-01451,CUST-0184,2024-01-15,Annual Subscription,3319.67,45.0,1
TXN-01452,CUST-0122,2025-01-15,Litigation Support,39437.33,25.0,2
TXN-01453,CUST-0112,2024-05-01,Process Optimization,20154.93,22.0,1
TXN-01454,CUST-0178,2025-01-17,Social Media Mgmt,13385.16,22.0,1
TXN-01455,CUST-0127,2024-11-07,Monthly Subscription,493.8,40.0,2
TXN-01456,CUST-0179,2024-09-06,Course Enrollment,1938.91,20.0,1
TXN-01457,CUST-0014,2025-11-14,Property Management,9283.85,25.0,2
TXN-01458,CUST-0020,2025-02-01,Property Listing,735.59,30.0,1
TXN-01459,CUST-0190,2025-12-04,Property Management,3565.45,25.0,1
TXN-01460,CUST-0102,2024-10-06,PPC Campaign,18742.41,18.0,1
TXN-01461,CUST-0124,2025-06-29,Property Management,4309.25,25.0,2
TXN-01462,CUST-0172,2024-05-08,Monthly Subscription,125.85,40.0,1
TXN-01463,CUST-0041,2025-04-17,Bulk Order,51518.71,12.0,1
TXN-01464,CUST-0094,2024-06-01,Implementation Fee,20536.51,20.0,1
TXN-01465,CUST-0189,2024-04-27,Annual Subscription,2287.1,45.0,1
TXN-01466,CUST-0195,2025-06-06,Premium Membership,761.84,18.0,1
TXN-01467,CUST-0114,2025-11-16,Strategy Session,7004.93,30.0,1
TXN-01468,CUST-0178,2025-01-31,Website Development,4227.57,25.0,1
TXN-01469,CUST-0112,2024-11-12,Process Optimization,23663.19,22.0,1
TXN-01470,CUST-0099,2025-01-23,Hourly Consultation,3165.92,35.0,1
TXN-01471,CUST-0023,2024-04-17,Litigation Support,30495.37,25.0,3
TXN-01472,CUST-0131,2024-11-16,Enterprise License,5658.33,35.0,1
TXN-01473,CUST-0143,2025-05-13,Consultation Fee,2149.04,32.0,2
TXN-01474,CUST-0039,2024-06-27,Retainer,21485.73,28.0,1
TXN-01475,CUST-0194,2025-08-19,Annual Subscription,5889.1,45.0,1
TXN-01476,CUST-0060,2024-08-19,Consultation Fee,1665.9,32.0,1
TXN-01477,CUST-0111,2025-05-19,Enterprise License,35130.53,35.0,1
TXN-01478,CUST-0112,2025-06-13,Market Analysis,9428.13,28.0,1
TXN-01479,CUST-0004,2025-05-17,Website Development,44831.65,25.0,2
TXN-01480,CUST-0058,2024-10-25,Social Media Mgmt,7874.89,22.0,1
TXN-01481,CUST-0091,2024-09-26,SEO Package,7066.23,20.0,2
TXN-01482,CUST-0190,2025-12-29,Consultation Fee,2540.78,32.0,1
TXN-01483,CUST-0155,2025-11-09,Corporate Training,5201.86,22.0,2
TXN-01484,CUST-0144,2024-10-22,Property Management,2251.42,25.0,1
TXN-01485,CUST-0019,2025-09-15,Property Listing,4114.32,30.0,1
TXN-01486,CUST-0186,2024-11-17,Social Media Mgmt,2337.69,22.0,1
TXN-01487,CUST-0181,2024-10-21,Corporate Training,17364.87,22.0,1
TXN-01488,CUST-0167,2024-11-04,SEO Package,7176.1,20.0,1
TXN-01489,CUST-0039,2024-08-07,Contract Review,8272.63,30.0,1
TXN-01490,CUST-0196,2025-12-13,Corporate Health,29866.63,22.0,1
TXN-01491,CUST-0076,2025-04-19,Implementation Fee,15004.74,20.0,1
TXN-01492,CUST-0075,2025-07-05,Litigation Support,31608.5,25.0,2
TXN-01493,CUST-0002,2025-07-26,Product Sale,111.31,15.0,1
TXN-01494,CUST-0038,2024-04-04,Implementation Fee,12229.36,20.0,2
TXN-01495,CUST-0110,2025-07-21,Website Development,18859.34,25.0,2
TXN-01496,CUST-0122,2025-05-11,Contract Review,10618.59,30.0,1
TXN-01497,CUST-0117,2025-03-28,Annual Subscription,801.55,45.0,1
TXN-01498,CUST-0106,2024-06-24,Annual Subscription,4495.53,28.0,1
TXN-01499,CUST-0087,2025-05-03,Premium Membership,89.29,18.0,1
TXN-01500,CUST-0196,2025-12-27,Wellness Program,7897.75,25.0,1
TXN-01501,CUST-0014,2024-10-31,Property Listing,3085.71,30.0,1
TXN-01502,CUST-0030,2025-01-22,Social Media Mgmt,4227.18,22.0,1
TXN-01503,CUST-0110,2025-12-01,PPC Campaign,12824.19,18.0,1
TXN-01504,CUST-0154,2025-12-08,SEO Package,4004.91,20.0,1
TXN-01505,CUST-0034,2025-10-20,Retainer,19933.45,28.0,1
TXN-01506,CUST-0114,2025-10-20,Process Optimization,40123.34,22.0,1
TXN-01507,CUST-0102,2025-04-03,Social Media Mgmt,2509.57,22.0,1
TXN-01508,CUST-0091,2024-10-08,Social Media Mgmt,6069.5,22.0,1
TXN-01509,CUST-0029,2025-11-27,Patient Consultation,411.33,30.0,1
TXN-01510,CUST-0174,2025-01-21,Valuation Report,4263.43,35.0,1
TXN-01511,CUST-0033,2025-09-25,Premium Membership,945.59,18.0,1
TXN-01512,CUST-0129,2025-12-05,Contract Review,7824.65,30.0,1
TXN-01513,CUST-0073,2024-06-26,Website Development,30348.97,25.0,1
TXN-01514,CUST-0183,2025-07-17,Course Enrollment,347.88,20.0,1
TXN-01515,CUST-0175,2025-11-15,Corporate Health,8619.3,22.0,1
TXN-01516,CUST-0157,2024-11-11,Social Media Mgmt,6122.58,22.0,1
TXN-01517,CUST-0030,2025-05-21,SEO Package,7432.78,20.0,1
TXN-01518,CUST-0198,2025-03-23,Executive Coaching,7044.19,35.0,1
TXN-01519,CUST-0122,2024-10-13,Litigation Support,55632.85,25.0,1
TXN-01520,CUST-0169,2024-08-31,Strategy Session,6703.82,30.0,1
TXN-01521,CUST-0170,2025-02-25,Social Media Mgmt,11267.55,22.0,1
TXN-01522,CUST-0194,2024-02-20,Enterprise License,36589.35,35.0,3
TXN-01523,CUST-0027,2024-05-08,Market Analysis,30254.64,28.0,1
TXN-01524,CUST-0147,2025-05-27,Market Analysis,5136.79,28.0,2
TXN-01525,CUST-0141,2024-07-16,Market Analysis,9795.72,28.0,1
TXN-01526,CUST-0096,2024-08-05,Executive Coaching,3775.41,35.0,1
TXN-01527,CUST-0182,2025-02-08,Contract Review,4660.84,30.0,2
TXN-01528,CUST-0118,2025-10-01,Bulk Order,4930.71,12.0,1
TXN-01529,CUST-0151,2024-10-07,Litigation Support,85489.62,25.0,1
TXN-01530,CUST-0017,2024-10-23,Executive Coaching,18631.42,35.0,1
TXN-01531,CUST-0055,2025-06-12,PPC Campaign,4087.71,18.0,1
TXN-01532,CUST-0020,2025-09-05,Property Management,5051.3,25.0,1
TXN-01533,CUST-0026,2024-08-10,Market Analysis,14129.26,28.0,1
TXN-01534,CUST-0194,2025-06-12,Monthly Subscription,437.87,40.0,1
TXN-01535,CUST-0175,2025-10-24,Corporate Health,27957.9,22.0,1
TXN-01536,CUST-0093,2025-11-14,Valuation Report,2660.39,35.0,1
TXN-01537,CUST-0057,2025-12-05,Website Development,38617.52,25.0,1
TXN-01538,CUST-0164,2024-03-26,Course Enrollment,621.54,20.0,1
TXN-01539,CUST-0004,2025-11-19,Website Development,44426.33,25.0,1
TXN-01540,CUST-0047,2024-08-21,Subscription Box,161.06,20.0,3
TXN-01541,CUST-0075,2024-08-14,Contract Review,6541.01,30.0,1
TXN-01542,CUST-0084,2024-11-24,Subscription Box,153.28,20.0,2
TXN-01543,CUST-0013,2024-04-12,Social Media Mgmt,10021.49,22.0,1
TXN-01544,CUST-0010,2025-08-27,Implementation Fee,7160.55,20.0,1
TXN-01545,CUST-0016,2024-04-19,Hourly Consultation,582.13,35.0,1
TXN-01546,CUST-0147,2024-10-08,Market Analysis,33958.7,28.0,1
TXN-01547,CUST-0127,2024-05-29,Implementation Fee,13704.0,20.0,1
TXN-01548,CUST-0107,2025-01-07,Product Sale,295.43,15.0,1
TXN-01549,CUST-0058,2025-05-25,PPC Campaign,13134.76,18.0,1
TXN-01550,CUST-0155,2024-09-27,Course Enrollment,2526.6,20.0,1
TXN-01551,CUST-0123,2025-11-20,PPC Campaign,20863.39,18.0,1
TXN-01552,CUST-0141,2025-11-10,Market Analysis,29065.0,28.0,1
TXN-01553,CUST-0099,2024-09-04,Retainer,13278.25,28.0,1
TXN-01554,CUST-0092,2024-03-29,Retainer,15345.38,28.0,1
TXN-01555,CUST-0015,2025-09-22,Monthly Subscription,201.18,40.0,1
TXN-01556,CUST-0150,2025-11-26,Corporate Health,23935.31,22.0,1
TXN-01557,CUST-0037,2024-04-16,Corporate Training,2788.15,22.0,1
TXN-01558,CUST-0099,2025-02-20,Hourly Consultation,2385.72,35.0,1
TXN-01559,CUST-0006,2024-06-27,Annual Subscription,2682.91,28.0,1
TXN-01560,CUST-0180,2024-12-26,Premium Membership,743.16,18.0,1
TXN-01561,CUST-0045,2024-08-08,Property Listing,781.59,30.0,1
TXN-01562,CUST-0088,2025-08-05,SEO Package,5580.44,20.0,1
TXN-01563,CUST-0117,2025-04-10,Monthly Subscription,421.8,40.0,1
TXN-01564,CUST-0136,2024-07-12,Property Listing,1150.42,30.0,1
TXN-01565,CUST-0144,2024-04-11,Consultation Fee,2900.0,32.0,1
TXN-01566,CUST-0149,2025-09-10,Premium Membership,474.16,18.0,2
TXN-01567,CUST-0115,2024-12-16,Property Listing,1710.95,30.0,1
TXN-01568,CUST-0012,2025-02-13,Product Sale,291.17,15.0,1
TXN-01569,CUST-0138,2024-03-22,Hourly Consultation,622.2,35.0,1
TXN-01570,CUST-0002,2025-04-18,Bulk Order,2815.89,12.0,1
TXN-01571,CUST-0102,2024-05-03,Website Development,26091.31,25.0,1
TXN-01572,CUST-0119,2024-04-25,Corporate Training,4964.87,22.0,1
TXN-01573,CUST-0112,2025-11-20,Executive Coaching,3077.31,35.0,1
TXN-01574,CUST-0164,2024-04-03,Workshop Ticket,109.07,25.0,1
TXN-01575,CUST-0200,2025-12-24,Property Management,8157.38,25.0,3
TXN-01576,CUST-0106,2024-07-11,Annual Subscription,2852.23,28.0,1
TXN-01577,CUST-0082,2025-11-04,Process Optimization,19653.86,22.0,1
TXN-01578,CUST-0091,2024-12-14,PPC Campaign,6773.51,18.0,1
TXN-01579,CUST-0158,2025-06-11,Bulk Order,5843.39,12.0,1
TXN-01580,CUST-0195,2025-10-22,Bulk Order,34024.06,12.0,1
TXN-01581,CUST-0134,2024-12-22,PPC Campaign,11820.52,18.0,1
TXN-01582,CUST-0013,2024-07-06,Website Development,32851.24,25.0,1
TXN-01583,CUST-0008,2025-04-25,SEO Package,3390.47,20.0,1
TXN-01584,CUST-0159,2025-10-17,Process Optimization,32414.13,22.0,1
TXN-01585,CUST-0040,2024-12-01,Patient Consultation,476.37,30.0,2
TXN-01586,CUST-0099,2024-12-29,Contract Review,2638.63,30.0,1
TXN-01587,CUST-0110,2025-11-08,PPC Campaign,15561.9,18.0,1
TXN-01588,CUST-0153,2025-02-10,Wellness Program,8846.5,25.0,1
TXN-01589,CUST-0134,2024-10-25,SEO Package,3071.29,20.0,1
TXN-01590,CUST-0184,2024-03-31,Monthly Subscription,443.62,40.0,2
TXN-01591,CUST-0074,2025-05-06,Hourly Consultation,2440.34,35.0,1
TXN-01592,CUST-0035,2024-06-16,Corporate Training,11930.94,22.0,1
TXN-01593,CUST-0127,2025-03-31,Implementation Fee,18027.55,20.0,1
TXN-01594,CUST-0056,2025-04-14,Retainer,6283.04,28.0,1
TXN-01595,CUST-0142,2025-12-28,PPC Campaign,22490.84,18.0,1
TXN-01596,CUST-0154,2025-12-14,SEO Package,4722.44,20.0,2
TXN-01597,CUST-0185,2025-12-19,Annual Subscription,1539.51,45.0,1
TXN-01598,CUST-0112,2025-11-29,Executive Coaching,5686.07,35.0,1
TXN-01599,CUST-0080,2024-08-02,Enterprise License,51633.25,35.0,1
TXN-01600,CUST-0035,2024-04-21,Workshop Ticket,632.54,25.0,1
TXN-01601,CUST-0037,2024-04-10,Corporate Training,12265.62,22.0,1
TXN-01602,CUST-0118,2024-08-18,Subscription Box,69.49,20.0,1
TXN-01603,CUST-0087,2025-12-26,Product Sale,237.6,15.0,1
TXN-01604,CUST-0131,2024-12-07,Monthly Subscription,98.3,40.0,1
TXN-01605,CUST-0173,2024-09-09,PPC Campaign,15647.84,18.0,1
TXN-01606,CUST-0071,2024-05-21,Website Development,18163.72,25.0,1
TXN-01607,CUST-0008,2025-12-19,SEO Package,6787.23,20.0,1
TXN-01608,CUST-0108,2025-10-31,Workshop Ticket,223.72,25.0,1
TXN-01609,CUST-0074,2025-04-02,Hourly Consultation,2924.16,35.0,1
TXN-01610,CUST-0157,2025-03-27,Website Development,12779.71,25.0,1
TXN-01611,CUST-0007,2024-07-31,Website Development,22519.92,25.0,1
TXN-01612,CUST-0045,2024-08-13,Consultation Fee,1006.08,32.0,1
TXN-01613,CUST-0078,2025-09-01,Property Listing,4534.4,30.0,3
TXN-01614,CUST-0152,2025-11-17,Contract Review,8534.15,30.0,1
TXN-01615,CUST-0174,2024-08-24,Property Listing,3784.75,30.0,1
TXN-01616,CUST-0031,2025-07-03,Consultation Fee,774.6,32.0,1
TXN-01617,CUST-0130,2024-06-23,Executive Coaching,6104.31,35.0,1
TXN-01618,CUST-0098,2024-09-08,Contract Review,6134.51,30.0,1
TXN-01619,CUST-0068,2024-09-06,Subscription Box,97.29,20.0,2
TXN-01620,CUST-0116,2025-01-02,Product Sale,207.53,15.0,1
TXN-01621,CUST-0136,2025-06-26,Property Management,4081.17,25.0,1
TXN-01622,CUST-0003,2025-07-25,Social Media Mgmt,8180.5,22.0,1
TXN-01623,CUST-0135,2025-08-26,Subscription Box,189.74,20.0,1
TXN-01624,CUST-0109,2025-10-06,Social Media Mgmt,8800.47,22.0,1
TXN-01625,CUST-0052,2024-03-29,Valuation Report,2772.0,35.0,1
TXN-01626,CUST-0036,2025-04-27,Annual Subscription,3802.17,45.0,1
TXN-01627,CUST-0136,2025-07-29,Valuation Report,3312.17,35.0,1
TXN-01628,CUST-0094,2024-08-14,Annual Subscription,4506.19,45.0,1
TXN-01629,CUST-0029,2025-06-14,Wellness Program,13403.23,25.0,2
TXN-01630,CUST-0095,2024-07-19,Bulk Order,28578.18,12.0,1
TXN-01631,CUST-0191,2024-10-02,Corporate Training,21021.62,22.0,2
TXN-01632,CUST-0090,2024-07-28,Process Optimization,21542.71,22.0,2
TXN-01633,CUST-0002,2025-06-08,Product Sale,244.23,15.0,1
TXN-01634,CUST-0133,2024-06-05,Subscription Box,160.91,20.0,1
TXN-01635,CUST-0184,2024-05-09,Implementation Fee,5666.52,20.0,1
TXN-01636,CUST-0127,2024-12-17,Implementation Fee,7076.68,20.0,1
TXN-01637,CUST-0121,2025-10-13,Hourly Consultation,1405.94,35.0,3
TXN-01638,CUST-0070,2025-03-12,Enterprise License,7493.79,35.0,1
TXN-01639,CUST-0088,2025-05-30,PPC Campaign,2887.02,18.0,1
TXN-01640,CUST-0108,2025-12-19,Corporate Training,31040.81,22.0,1
TXN-01641,CUST-0068,2024-09-29,Bulk Order,38932.09,12.0,1
TXN-01642,CUST-0070,2025-12-27,Implementation Fee,9582.44,20.0,1
TXN-01643,CUST-0199,2025-07-09,SEO Package,1982.74,20.0,1
TXN-01644,CUST-0187,2025-06-26,Corporate Training,7068.4,22.0,2
TXN-01645,CUST-0074,2025-02-01,Retainer,8097.36,28.0,1
TXN-01646,CUST-0112,2024-11-16,Market Analysis,9698.28,28.0,1
TXN-01647,CUST-0074,2024-06-26,Retainer,15844.13,28.0,1
TXN-01648,CUST-0039,2025-06-14,Contract Review,4902.19,30.0,1
TXN-01649,CUST-0130,2025-09-11,Market Analysis,17022.74,28.0,1
TXN-01650,CUST-0164,2024-02-28,Corporate Training,23397.59,22.0,1
TXN-01651,CUST-0062,2024-11-06,Contract Review,4163.12,30.0,1
TXN-01652,CUST-0119,2025-10-09,Annual Subscription,735.53,28.0,1
TXN-01653,CUST-0176,2025-06-07,Patient Consultation,254.55,30.0,1
TXN-01654,CUST-0159,2025-04-19,Executive Coaching,7927.43,35.0,1
TXN-01655,CUST-0037,2024-04-26,Annual Subscription,1482.99,28.0,1
TXN-01656,CUST-0012,2025-04-11,Subscription Box,83.07,20.0,1
TXN-01657,CUST-0057,2025-12-13,PPC Campaign,20989.81,18.0,1
TXN-01658,CUST-0026,2024-05-16,Market Analysis,33071.4,28.0,1
TXN-01659,CUST-0152,2025-09-12,Litigation Support,14594.09,25.0,1
TXN-01660,CUST-0179,2025-09-26,Workshop Ticket,927.58,25.0,1
TXN-01661,CUST-0005,2024-06-26,Social Media Mgmt,9151.42,22.0,1
TXN-01662,CUST-0024,2025-11-27,Website Development,5720.76,25.0,1
TXN-01663,CUST-0146,2025-08-20,PPC Campaign,3454.49,18.0,1
TXN-01664,CUST-0138,2025-10-24,Litigation Support,44230.46,25.0,1
TXN-01665,CUST-0126,2025-12-17,Strategy Session,4800.83,30.0,1
TXN-01666,CUST-0085,2024-09-11,Property Management,5910.03,25.0,1
TXN-01667,CUST-0045,2024-08-18,Property Listing,4988.25,30.0,3
TXN-01668,CUST-0133,2024-07-06,Premium Membership,855.76,18.0,1
TXN-01669,CUST-0045,2024-07-28,Consultation Fee,1001.62,32.0,1
TXN-01670,CUST-0168,2025-10-08,Website Development,52134.33,25.0,1
TXN-01671,CUST-0188,2024-12-03,Course Enrollment,1179.53,20.0,1
TXN-01672,CUST-0190,2025-12-27,Property Management,6983.24,25.0,1
TXN-01673,CUST-0155,2024-11-12,Workshop Ticket,964.42,25.0,1
TXN-01674,CUST-0056,2025-06-09,Retainer,6450.5,28.0,1
TXN-01675,CUST-0107,2024-11-30,Subscription Box,173.86,20.0,3
TXN-01676,CUST-0122,2025-10-01,Litigation Support,41694.37,25.0,1
TXN-01677,CUST-0087,2024-10-04,Premium Membership,375.19,18.0,1
TXN-01678,CUST-0031,2025-02-09,Property Listing,2066.31,30.0,1
TXN-01679,CUST-0095,2024-06-02,Subscription Box,101.77,20.0,1
TXN-01680,CUST-0146,2025-12-17,SEO Package,5135.92,20.0,1
TXN-01681,CUST-0177,2025-06-24,Website Development,11438.04,25.0,1
TXN-01682,CUST-0197,2024-06-14,PPC Campaign,10294.19,18.0,1
TXN-01683,CUST-0157,2024-05-14,SEO Package,3317.87,20.0,1
TXN-01684,CUST-0156,2025-12-26,Annual Subscription,1234.83,45.0,1
TXN-01685,CUST-0018,2025-09-03,Consultation Fee,1974.39,32.0,2
TXN-01686,CUST-0027,2025-04-30,Market Analysis,25167.11,28.0,2
TXN-01687,CUST-0161,2025-12-02,Corporate Training,3745.24,22.0,1
TXN-01688,CUST-0031,2025-04-13,Valuation Report,1159.53,35.0,3
TXN-01689,CUST-0180,2024-11-07,Bulk Order,44063.27,12.0,1
TXN-01690,CUST-0200,2025-08-21,Consultation Fee,1663.26,32.0,2
TXN-01691,CUST-0162,2024-08-19,Corporate Training,5841.57,22.0,1
TXN-01692,CUST-0080,2024-04-05,Enterprise License,48597.78,35.0,1
TXN-01693,CUST-0090,2024-02-24,Process Optimization,13760.21,22.0,1
TXN-01694,CUST-0009,2025-09-27,Litigation Support,78656.15,25.0,1
