order_id,date,sku,quantity,unit_price,unit_cost
ORD-007805,2024-07-14,DED-001,2,4.99,2.0
ORD-000870,2024-07-15,TRD-004,3,24.99,10.0
ORD-000223,2024-07-15,TRD-001,3,39.99,15.0
ORD-001086,2024-07-15,DED-004,1,9.99,4.0
ORD-001637,2024-07-15,STB-004,1,7.99,3.0
ORD-004827,2024-07-15,STB-005,5,6.99,2.5
ORD-008047,2024-07-15,SEA-010,10,14.99,6.0
ORD-009856,2024-07-15,TRD-008,7,14.99,3.0
ORD-004042,2024-07-15,TRD-002,7,19.99,5.0
ORD-009262,2024-07-15,TRD-002,5,19.99,5.0
ORD-003645,2024-07-15,SEA-003,9,29.99,12.0
ORD-006654,2024-07-15,DED-001,1,4.99,2.0
ORD-003812,2024-07-15,DED-003,3,12.99,5.0
ORD-005177,2024-07-15,DED-003,6,12.99,5.0
ORD-005840,2024-07-15,STB-008,4,3.99,1.5
ORD-007862,2024-07-15,DED-002,7,8.99,3.0
ORD-004346,2024-07-15,DED-002,3,8.99,3.0
ORD-003730,2024-07-15,DED-002,6,8.99,3.0
ORD-007236,2024-07-16,SEA-006,12,14.99,5.0
ORD-008368,2024-07-16,TRD-006,6,24.99,10.0
ORD-005361,2024-07-16,TRD-006,2,24.99,10.0
ORD-001363,2024-07-16,SEA-006,7,14.99,5.0
ORD-003192,2024-07-16,SEA-009,8,24.99,10.0
ORD-000713,2024-07-16,STB-010,5,4.49,1.5
ORD-001458,2024-07-16,SEA-003,13,29.99,12.0
ORD-000791,2024-07-16,SEA-007,5,11.99,4.0
ORD-008977,2024-07-16,STB-002,6,14.99,6.0
ORD-001349,2024-07-16,DED-002,4,8.99,3.0
ORD-009720,2024-07-17,DED-001,1,4.99,2.0
ORD-004257,2024-07-17,STB-007,4,5.99,2.0
ORD-002561,2024-07-17,STB-009,2,4.99,2.5
ORD-006829,2024-07-17,SEA-005,13,59.99,25.0
ORD-002173,2024-07-17,TRD-005,2,19.99,8.0
ORD-008583,2024-07-17,INT-001,3,19.99,8.0
ORD-006852,2024-07-17,SEA-009,8,24.99,10.0
ORD-000137,2024-07-17,SEA-004,12,34.99,15.0
ORD-000746,2024-07-17,DED-002,3,8.99,3.0
ORD-008431,2024-07-17,DED-003,1,12.99,5.0
ORD-009747,2024-07-18,SEA-004,7,34.99,15.0
ORD-008181,2024-07-18,TRD-003,1,29.99,12.0
ORD-008621,2024-07-18,DED-001,2,4.99,2.0
ORD-001312,2024-07-18,STB-003,3,12.99,5.0
ORD-008478,2024-07-18,SEA-009,8,24.99,10.0
ORD-009886,2024-07-18,STB-010,2,4.49,1.5
ORD-006457,2024-07-18,STB-007,5,5.99,2.0
ORD-009859,2024-07-18,SEA-008,7,5.99,2.0
ORD-001721,2024-07-18,SEA-007,8,11.99,4.0
ORD-008006,2024-07-18,DED-005,5,24.99,10.0
ORD-004393,2024-07-18,DED-005,2,24.99,10.0
ORD-004373,2024-07-18,STB-004,2,7.99,3.0
ORD-001364,2024-07-18,STB-007,2,5.99,2.0
ORD-003321,2024-07-18,SEA-004,12,34.99,15.0
ORD-005453,2024-07-18,DED-001,2,4.99,2.0
ORD-008151,2024-07-18,STB-002,2,14.99,6.0
ORD-009138,2024-07-19,STB-010,3,4.49,1.5
ORD-008532,2024-07-19,SEA-007,13,11.99,4.0
ORD-003487,2024-07-19,TRD-002,1,19.99,5.0
ORD-002962,2024-07-19,DED-003,3,12.99,5.0
ORD-000446,2024-07-19,STB-007,1,5.99,2.0
ORD-005587,2024-07-19,DED-001,3,4.99,2.0
ORD-005484,2024-07-19,TRD-007,6,39.99,15.0
ORD-001582,2024-07-19,STB-005,3,6.99,2.5
ORD-006308,2024-07-19,SEA-009,12,24.99,10.0
ORD-006147,2024-07-19,SEA-003,11,29.99,12.0
ORD-004027,2024-07-19,TRD-005,3,19.99,8.0
ORD-003000,2024-07-19,SEA-002,10,9.99,3.5
ORD-003357,2024-07-19,SEA-002,9,9.99,3.5
ORD-004032,2024-07-20,SEA-002,13,9.99,3.5
ORD-004469,2024-07-20,SEA-008,7,5.99,2.0
ORD-008822,2024-07-20,TRD-003,4,29.99,12.0
ORD-005904,2024-07-20,SEA-005,8,59.99,25.0
ORD-003900,2024-07-20,TRD-007,6,39.99,15.0
ORD-003198,2024-07-20,DED-004,1,9.99,4.0
ORD-002458,2024-07-20,DED-002,2,8.99,3.0
ORD-007470,2024-07-20,INT-002,2,99.99,40.0
ORD-009579,2024-07-20,SEA-001,6,19.99,8.0
ORD-004099,2024-07-20,SEA-002,6,9.99,3.5
ORD-000703,2024-07-20,DED-003,1,12.99,5.0
ORD-004180,2024-07-20,SEA-002,12,9.99,3.5
ORD-006107,2024-07-21,DED-005,1,24.99,10.0
ORD-006419,2024-07-21,DED-004,1,9.99,4.0
ORD-000412,2024-07-21,DED-005,2,24.99,10.0
ORD-008854,2024-07-21,INT-001,3,19.99,8.0
ORD-005113,2024-07-21,STB-010,3,4.49,1.5
ORD-008664,2024-07-21,DED-003,3,12.99,5.0
ORD-007986,2024-07-21,TRD-001,2,39.99,15.0
ORD-009994,2024-07-21,STB-010,4,4.49,1.5
ORD-005449,2024-07-21,STB-007,3,5.99,2.0
ORD-001338,2024-07-21,TRD-004,6,24.99,10.0
ORD-007045,2024-07-21,INT-007,2,179.99,70.0
ORD-003970,2024-07-21,TRD-008,9,14.99,3.0
ORD-004249,2024-07-21,TRD-004,6,24.99,10.0
ORD-005371,2024-07-21,DED-004,2,9.99,4.0
ORD-004244,2024-07-21,TRD-001,5,39.99,15.0
ORD-006705,2024-07-22,DED-004,3,9.99,4.0
ORD-004114,2024-07-22,TRD-001,4,39.99,15.0
ORD-000122,2024-07-22,DED-005,3,24.99,10.0
ORD-001646,2024-07-22,STB-001,4,9.99,4.0
ORD-008914,2024-07-22,DED-005,2,24.99,10.0
ORD-004449,2024-07-22,DED-004,2,9.99,4.0
ORD-000306,2024-07-22,STB-009,4,4.99,2.5
ORD-001193,2024-07-22,DED-002,3,8.99,3.0
ORD-005236,2024-07-22,SEA-003,8,29.99,12.0
ORD-001001,2024-07-22,DED-005,1,24.99,10.0
ORD-007095,2024-07-22,SEA-009,11,24.99,10.0
ORD-008110,2024-07-22,TRD-008,5,14.99,3.0
ORD-008333,2024-07-23,SEA-004,8,34.99,15.0
ORD-008589,2024-07-23,STB-002,1,14.99,6.0
ORD-004998,2024-07-23,TRD-007,2,39.99,15.0
ORD-007038,2024-07-23,TRD-003,3,29.99,12.0
ORD-009493,2024-07-23,SEA-010,15,14.99,6.0
ORD-006863,2024-07-23,TRD-004,5,24.99,10.0
ORD-001283,2024-07-23,SEA-010,8,14.99,6.0
ORD-002563,2024-07-23,DED-003,3,12.99,5.0
ORD-007103,2024-07-23,DED-001,2,4.99,2.0
ORD-006930,2024-07-23,DED-001,5,4.99,2.0
ORD-005032,2024-07-23,DED-004,3,9.99,4.0
ORD-006260,2024-07-23,STB-006,3,7.99,3.0
ORD-009699,2024-07-24,TRD-002,2,19.99,5.0
ORD-004863,2024-07-24,SEA-007,9,11.99,4.0
ORD-004781,2024-07-24,STB-005,1,6.99,2.5
ORD-005308,2024-07-24,STB-007,2,5.99,2.0
ORD-001103,2024-07-24,DED-004,4,9.99,4.0
ORD-005129,2024-07-24,TRD-004,2,24.99,10.0
ORD-001550,2024-07-24,SEA-006,6,14.99,5.0
ORD-003586,2024-07-24,SEA-010,4,14.99,6.0
ORD-007973,2024-07-24,STB-006,5,7.99,3.0
ORD-004081,2024-07-24,TRD-004,3,24.99,10.0
ORD-004418,2024-07-24,TRD-007,6,39.99,15.0
ORD-002526,2024-07-24,STB-010,3,4.49,1.5
ORD-003125,2024-07-24,INT-001,4,19.99,8.0
ORD-007276,2024-07-24,INT-003,2,59.99,25.0
ORD-007442,2024-07-24,STB-003,1,12.99,5.0
ORD-007853,2024-07-25,TRD-002,6,19.99,5.0
ORD-004963,2024-07-25,TRD-001,2,39.99,15.0
ORD-005971,2024-07-25,DED-002,1,8.99,3.0
ORD-002302,2024-07-25,SEA-002,6,9.99,3.5
ORD-002073,2024-07-25,STB-009,1,4.99,2.5
ORD-005723,2024-07-25,DED-001,5,4.99,2.0
ORD-000952,2024-07-25,STB-003,1,12.99,5.0
ORD-002593,2024-07-25,DED-002,3,8.99,3.0
ORD-005419,2024-07-25,STB-004,3,7.99,3.0
ORD-003969,2024-07-25,DED-001,3,4.99,2.0
ORD-000443,2024-07-25,TRD-007,5,39.99,15.0
ORD-002883,2024-07-25,SEA-002,7,9.99,3.5
ORD-002649,2024-07-25,STB-003,6,12.99,5.0
ORD-003235,2024-07-25,DED-005,7,24.99,10.0
ORD-003462,2024-07-26,STB-009,3,4.99,2.5
ORD-006398,2024-07-26,INT-003,2,59.99,25.0
ORD-002006,2024-07-26,SEA-005,5,59.99,25.0
ORD-006623,2024-07-26,STB-004,2,7.99,3.0
ORD-009498,2024-07-26,DED-003,2,12.99,5.0
ORD-004833,2024-07-26,SEA-001,6,19.99,8.0
ORD-002684,2024-07-26,DED-004,2,9.99,4.0
ORD-007004,2024-07-26,TRD-003,3,29.99,12.0
ORD-002396,2024-07-26,SEA-001,15,19.99,8.0
ORD-006703,2024-07-26,SEA-002,9,9.99,3.5
ORD-006584,2024-07-26,STB-008,6,3.99,1.5
ORD-003410,2024-07-27,SEA-006,8,14.99,5.0
ORD-000467,2024-07-27,STB-004,3,7.99,3.0
ORD-007663,2024-07-27,DED-004,5,9.99,4.0
ORD-008010,2024-07-27,SEA-008,10,5.99,2.0
ORD-006359,2024-07-27,STB-009,1,4.99,2.5
ORD-008015,2024-07-27,SEA-003,10,29.99,12.0
ORD-005925,2024-07-27,STB-007,3,5.99,2.0
ORD-009890,2024-07-27,SEA-008,12,5.99,2.0
ORD-000918,2024-07-27,TRD-007,7,39.99,15.0
ORD-009893,2024-07-27,TRD-005,3,19.99,8.0
ORD-009002,2024-07-27,SEA-009,5,24.99,10.0
ORD-004481,2024-07-27,DED-002,7,8.99,3.0
ORD-003284,2024-07-27,SEA-003,10,29.99,12.0
ORD-009845,2024-07-27,DED-004,8,9.99,4.0
ORD-003789,2024-07-28,TRD-002,6,19.99,5.0
ORD-007984,2024-07-28,SEA-005,4,59.99,25.0
ORD-006850,2024-07-28,STB-006,1,7.99,3.0
ORD-008404,2024-07-28,DED-002,5,8.99,3.0
ORD-009266,2024-07-28,DED-001,6,4.99,2.0
ORD-000100,2024-07-28,SEA-006,6,14.99,5.0
ORD-003791,2024-07-28,TRD-008,1,14.99,3.0
ORD-008974,2024-07-28,DED-004,5,9.99,4.0
ORD-004435,2024-07-28,STB-010,2,4.49,1.5
ORD-006429,2024-07-28,TRD-002,6,19.99,5.0
ORD-004777,2024-07-28,STB-008,2,3.99,1.5
ORD-007194,2024-07-29,SEA-009,5,24.99,10.0
ORD-003439,2024-07-29,DED-004,2,9.99,4.0
ORD-003879,2024-07-29,STB-008,3,3.99,1.5
ORD-000872,2024-07-29,SEA-010,12,14.99,6.0
ORD-006437,2024-07-29,DED-002,4,8.99,3.0
ORD-001302,2024-07-29,DED-001,7,4.99,2.0
ORD-003658,2024-07-29,SEA-001,7,19.99,8.0
ORD-003647,2024-07-29,STB-003,2,12.99,5.0
ORD-000673,2024-07-29,STB-003,1,12.99,5.0
ORD-009241,2024-07-29,DED-003,2,12.99,5.0
ORD-001956,2024-07-29,SEA-001,9,19.99,8.0
ORD-004685,2024-07-29,SEA-008,6,5.99,2.0
ORD-008413,2024-07-30,STB-002,3,14.99,6.0
ORD-006046,2024-07-30,DED-005,1,24.99,10.0
ORD-004272,2024-07-30,DED-004,7,9.99,4.0
ORD-002746,2024-07-30,TRD-002,5,19.99,5.0
ORD-004839,2024-07-30,DED-003,3,12.99,5.0
ORD-008616,2024-07-30,TRD-002,8,19.99,5.0
ORD-000279,2024-07-30,DED-005,4,24.99,10.0
ORD-009367,2024-07-30,DED-002,4,8.99,3.0
ORD-005374,2024-07-30,TRD-003,6,29.99,12.0
ORD-003887,2024-07-30,STB-001,6,9.99,4.0
ORD-004158,2024-07-30,STB-006,4,7.99,3.0
ORD-007660,2024-07-30,DED-001,2,4.99,2.0
ORD-002360,2024-07-31,STB-001,3,9.99,4.0
ORD-003783,2024-07-31,DED-005,1,24.99,10.0
ORD-003623,2024-07-31,DED-002,2,8.99,3.0
ORD-001400,2024-07-31,SEA-003,8,29.99,12.0
ORD-002344,2024-07-31,SEA-002,7,9.99,3.5
ORD-000388,2024-07-31,DED-003,5,12.99,5.0
ORD-001500,2024-07-31,TRD-007,8,39.99,15.0
ORD-002404,2024-07-31,STB-006,1,7.99,3.0
ORD-009477,2024-07-31,STB-006,1,7.99,3.0
ORD-003894,2024-07-31,STB-001,2,9.99,4.0
ORD-002734,2024-07-31,TRD-002,9,19.99,5.0
ORD-000537,2024-08-01,STB-010,4,4.49,1.5
ORD-002507,2024-08-01,STB-008,6,3.99,1.5
ORD-005856,2024-08-01,TRD-003,5,29.99,12.0
ORD-008924,2024-08-01,TRD-008,9,14.99,3.0
ORD-006618,2024-08-01,STB-010,4,4.49,1.5
ORD-000533,2024-08-01,STB-004,6,7.99,3.0
ORD-007590,2024-08-01,STB-008,2,3.99,1.5
ORD-008587,2024-08-01,STB-005,1,6.99,2.5
ORD-001737,2024-08-01,TRD-007,5,39.99,15.0
ORD-007243,2024-08-01,STB-006,4,7.99,3.0
ORD-005402,2024-08-01,STB-006,3,7.99,3.0
ORD-005070,2024-08-01,DED-003,4,12.99,5.0
ORD-003505,2024-08-02,SEA-010,10,14.99,6.0
ORD-005854,2024-08-02,TRD-006,9,24.99,10.0
ORD-001226,2024-08-02,TRD-007,6,39.99,15.0
ORD-006397,2024-08-02,STB-007,1,5.99,2.0
ORD-006380,2024-08-02,DED-001,1,4.99,2.0
ORD-000941,2024-08-02,DED-004,4,9.99,4.0
ORD-001379,2024-08-02,DED-001,3,4.99,2.0
ORD-000004,2024-08-02,TRD-007,4,39.99,15.0
ORD-005775,2024-08-02,TRD-001,4,39.99,15.0
ORD-003800,2024-08-02,DED-005,4,24.99,10.0
ORD-007592,2024-08-02,TRD-004,8,24.99,10.0
ORD-004787,2024-08-02,STB-008,4,3.99,1.5
ORD-008648,2024-08-02,TRD-004,3,24.99,10.0
ORD-002053,2024-08-02,STB-001,5,9.99,4.0
ORD-002378,2024-08-02,SEA-008,4,5.99,2.0
ORD-005274,2024-08-02,TRD-007,5,39.99,15.0
ORD-002672,2024-08-02,DED-003,1,12.99,5.0
ORD-004382,2024-08-02,STB-005,3,6.99,2.5
ORD-007466,2024-08-03,DED-005,1,24.99,10.0
ORD-001610,2024-08-03,TRD-007,6,39.99,15.0
ORD-007709,2024-08-03,DED-002,1,8.99,3.0
ORD-009234,2024-08-03,STB-008,3,3.99,1.5
ORD-001289,2024-08-03,STB-004,1,7.99,3.0
ORD-008438,2024-08-03,TRD-008,8,14.99,3.0
ORD-002078,2024-08-03,STB-005,1,6.99,2.5
ORD-000440,2024-08-03,TRD-004,5,24.99,10.0
ORD-005651,2024-08-03,STB-001,4,9.99,4.0
ORD-002658,2024-08-03,STB-008,2,3.99,1.5
ORD-007530,2024-08-03,STB-007,3,5.99,2.0
ORD-008880,2024-08-03,STB-004,3,7.99,3.0
ORD-008940,2024-08-03,DED-001,3,4.99,2.0
ORD-006983,2024-08-03,STB-010,2,4.49,1.5
ORD-004379,2024-08-03,DED-002,2,8.99,3.0
ORD-009042,2024-08-03,DED-003,5,12.99,5.0
ORD-001708,2024-08-03,STB-001,2,9.99,4.0
ORD-005869,2024-08-03,DED-002,1,8.99,3.0
ORD-007775,2024-08-04,DED-004,4,9.99,4.0
ORD-000725,2024-08-04,INT-002,3,99.99,40.0
ORD-002102,2024-08-04,STB-009,4,4.99,2.5
ORD-006522,2024-08-04,TRD-002,8,19.99,5.0
ORD-005681,2024-08-04,TRD-003,4,29.99,12.0
ORD-000900,2024-08-04,SEA-001,6,19.99,8.0
ORD-005704,2024-08-04,DED-005,3,24.99,10.0
ORD-006349,2024-08-04,INT-003,2,59.99,25.0
ORD-007691,2024-08-04,DED-004,7,9.99,4.0
ORD-001761,2024-08-04,TRD-008,7,14.99,3.0
ORD-007444,2024-08-04,TRD-003,1,29.99,12.0
ORD-007553,2024-08-04,STB-009,2,4.99,2.5
ORD-002722,2024-08-04,TRD-003,3,29.99,12.0
ORD-001432,2024-08-04,STB-002,7,14.99,6.0
ORD-003201,2024-08-04,TRD-006,5,24.99,10.0
ORD-005182,2024-08-05,STB-002,2,14.99,6.0
ORD-005815,2024-08-05,DED-005,1,24.99,10.0
ORD-009312,2024-08-05,DED-005,1,24.99,10.0
ORD-006482,2024-08-05,STB-007,2,5.99,2.0
ORD-001200,2024-08-05,SEA-006,2,14.99,5.0
ORD-001513,2024-08-05,DED-005,2,24.99,10.0
ORD-009435,2024-08-05,DED-003,1,12.99,5.0
ORD-004278,2024-08-05,STB-004,5,7.99,3.0
ORD-000477,2024-08-05,STB-010,1,4.49,1.5
ORD-009384,2024-08-05,TRD-001,5,39.99,15.0
ORD-001225,2024-08-05,STB-006,6,7.99,3.0
ORD-004819,2024-08-05,INT-006,3,199.99,80.0
ORD-000767,2024-08-05,DED-003,1,12.99,5.0
ORD-000692,2024-08-05,SEA-008,8,5.99,2.0
ORD-002925,2024-08-05,TRD-001,6,39.99,15.0
ORD-007304,2024-08-05,TRD-004,4,24.99,10.0
ORD-002202,2024-08-05,DED-001,2,4.99,2.0
ORD-005025,2024-08-05,DED-005,2,24.99,10.0
ORD-006990,2024-08-05,DED-005,2,24.99,10.0
ORD-001903,2024-08-05,INT-001,7,19.99,8.0
ORD-004271,2024-08-06,DED-001,3,4.99,2.0
ORD-008639,2024-08-06,SEA-007,8,11.99,4.0
ORD-009352,2024-08-06,SEA-006,9,14.99,5.0
ORD-001250,2024-08-06,SEA-010,9,14.99,6.0
ORD-005739,2024-08-06,TRD-007,6,39.99,15.0
ORD-007202,2024-08-06,TRD-005,1,19.99,8.0
ORD-007180,2024-08-06,TRD-001,3,39.99,15.0
ORD-008790,2024-08-06,TRD-006,8,24.99,10.0
ORD-009521,2024-08-06,DED-005,4,24.99,10.0
ORD-009508,2024-08-06,SEA-002,7,9.99,3.5
ORD-009485,2024-08-06,STB-002,4,14.99,6.0
ORD-006334,2024-08-06,STB-004,2,7.99,3.0
ORD-000049,2024-08-06,DED-003,3,12.99,5.0
ORD-003531,2024-08-06,SEA-004,8,34.99,15.0
ORD-008248,2024-08-07,SEA-010,11,14.99,6.0
ORD-004838,2024-08-07,TRD-004,3,24.99,10.0
ORD-002299,2024-08-07,STB-003,3,12.99,5.0
ORD-008545,2024-08-07,STB-006,2,7.99,3.0
ORD-004287,2024-08-07,SEA-005,8,59.99,25.0
ORD-007154,2024-08-07,STB-004,5,7.99,3.0
ORD-005823,2024-08-07,TRD-004,3,24.99,10.0
ORD-000054,2024-08-07,STB-002,3,14.99,6.0
ORD-008177,2024-08-07,TRD-007,7,39.99,15.0
ORD-003518,2024-08-07,STB-001,2,9.99,4.0
ORD-002098,2024-08-08,SEA-008,8,5.99,2.0
ORD-002084,2024-08-08,DED-002,2,8.99,3.0
ORD-001273,2024-08-08,STB-003,2,12.99,5.0
ORD-001611,2024-08-08,STB-001,1,9.99,4.0
ORD-001581,2024-08-08,SEA-004,5,34.99,15.0
ORD-009325,2024-08-08,TRD-004,8,24.99,10.0
ORD-005784,2024-08-08,TRD-006,4,24.99,10.0
ORD-000045,2024-08-08,SEA-001,6,19.99,8.0
ORD-001214,2024-08-08,STB-004,3,7.99,3.0
ORD-000265,2024-08-08,STB-003,4,12.99,5.0
ORD-000697,2024-08-08,STB-004,4,7.99,3.0
ORD-007818,2024-08-08,STB-006,4,7.99,3.0
ORD-006101,2024-08-08,SEA-010,11,14.99,6.0
ORD-005488,2024-08-08,DED-004,3,9.99,4.0
ORD-002713,2024-08-08,TRD-004,6,24.99,10.0
ORD-001269,2024-08-09,DED-005,1,24.99,10.0
ORD-005039,2024-08-09,STB-003,2,12.99,5.0
ORD-003427,2024-08-09,STB-007,1,5.99,2.0
ORD-009535,2024-08-09,INT-003,6,59.99,25.0
ORD-004323,2024-08-09,SEA-005,7,59.99,25.0
ORD-001222,2024-08-09,SEA-006,8,14.99,5.0
ORD-008435,2024-08-09,DED-004,2,9.99,4.0
ORD-007074,2024-08-09,DED-001,1,4.99,2.0
ORD-000771,2024-08-09,DED-004,1,9.99,4.0
ORD-004077,2024-08-09,STB-001,1,9.99,4.0
ORD-005435,2024-08-09,SEA-005,12,59.99,25.0
ORD-000798,2024-08-09,DED-002,1,8.99,3.0
ORD-000562,2024-08-09,DED-002,1,8.99,3.0
ORD-003006,2024-08-09,SEA-009,9,24.99,10.0
ORD-005726,2024-08-09,DED-002,2,8.99,3.0
ORD-000834,2024-08-10,STB-007,1,5.99,2.0
ORD-008004,2024-08-10,SEA-002,4,9.99,3.5
ORD-007329,2024-08-10,TRD-002,1,19.99,5.0
ORD-009395,2024-08-10,TRD-005,4,19.99,8.0
ORD-003233,2024-08-10,DED-001,1,4.99,2.0
ORD-000016,2024-08-10,STB-006,5,7.99,3.0
ORD-004173,2024-08-10,SEA-003,17,29.99,12.0
ORD-000821,2024-08-10,DED-005,4,24.99,10.0
ORD-007318,2024-08-10,TRD-006,3,24.99,10.0
ORD-004569,2024-08-10,DED-002,4,8.99,3.0
ORD-008769,2024-08-10,SEA-006,8,14.99,5.0
ORD-007268,2024-08-10,SEA-002,7,9.99,3.5
ORD-007171,2024-08-10,DED-001,3,4.99,2.0
ORD-008610,2024-08-10,TRD-003,4,29.99,12.0
ORD-003524,2024-08-10,DED-003,1,12.99,5.0
ORD-007390,2024-08-11,TRD-002,5,19.99,5.0
ORD-002707,2024-08-11,STB-004,4,7.99,3.0
ORD-003400,2024-08-11,SEA-007,8,11.99,4.0
ORD-007787,2024-08-11,STB-008,2,3.99,1.5
ORD-008955,2024-08-11,STB-006,1,7.99,3.0
ORD-006466,2024-08-11,DED-005,6,24.99,10.0
ORD-007608,2024-08-11,TRD-005,3,19.99,8.0
ORD-001866,2024-08-11,DED-005,3,24.99,10.0
ORD-007187,2024-08-11,DED-004,4,9.99,4.0
ORD-007467,2024-08-11,DED-005,6,24.99,10.0
ORD-006594,2024-08-11,SEA-002,4,9.99,3.5
ORD-009963,2024-08-11,DED-003,3,12.99,5.0
ORD-008212,2024-08-11,SEA-007,5,11.99,4.0
ORD-005205,2024-08-11,STB-001,3,9.99,4.0
ORD-006141,2024-08-11,DED-005,2,24.99,10.0
ORD-005921,2024-08-11,TRD-005,5,19.99,8.0
ORD-003492,2024-08-11,STB-007,4,5.99,2.0
ORD-005831,2024-08-11,DED-005,3,24.99,10.0
ORD-003305,2024-08-12,DED-001,8,4.99,2.0
ORD-005176,2024-08-12,TRD-006,4,24.99,10.0
ORD-006339,2024-08-12,DED-002,6,8.99,3.0
ORD-002298,2024-08-12,TRD-004,7,24.99,10.0
ORD-002071,2024-08-12,SEA-008,11,5.99,2.0
ORD-008686,2024-08-12,SEA-003,10,29.99,12.0
ORD-001689,2024-08-12,STB-001,2,9.99,4.0
ORD-001399,2024-08-13,DED-003,3,12.99,5.0
ORD-004766,2024-08-13,TRD-002,8,19.99,5.0
ORD-000280,2024-08-13,TRD-006,9,24.99,10.0
ORD-007600,2024-08-13,SEA-006,13,14.99,5.0
ORD-008708,2024-08-13,SEA-005,5,59.99,25.0
ORD-006394,2024-08-13,TRD-006,5,24.99,10.0
ORD-006468,2024-08-13,DED-005,1,24.99,10.0
ORD-007085,2024-08-13,TRD-003,3,29.99,12.0
ORD-000197,2024-08-13,TRD-003,5,29.99,12.0
ORD-007817,2024-08-13,STB-005,3,6.99,2.5
ORD-006440,2024-08-13,TRD-005,5,19.99,8.0
ORD-002765,2024-08-13,INT-006,1,199.99,80.0
ORD-002607,2024-08-13,SEA-003,11,29.99,12.0
ORD-005020,2024-08-13,SEA-001,11,19.99,8.0
ORD-009247,2024-08-13,TRD-002,3,19.99,5.0
ORD-002385,2024-08-13,DED-004,2,9.99,4.0
ORD-008462,2024-08-13,DED-004,5,9.99,4.0
ORD-000619,2024-08-13,TRD-008,2,14.99,3.0
ORD-001418,2024-08-14,TRD-008,5,14.99,3.0
ORD-005431,2024-08-14,STB-005,6,6.99,2.5
ORD-009641,2024-08-14,DED-003,5,12.99,5.0
ORD-006432,2024-08-14,SEA-003,8,29.99,12.0
ORD-005193,2024-08-14,TRD-003,6,29.99,12.0
ORD-007897,2024-08-14,SEA-005,6,59.99,25.0
ORD-006624,2024-08-14,SEA-005,7,59.99,25.0
ORD-006920,2024-08-14,DED-002,7,8.99,3.0
ORD-000917,2024-08-14,DED-001,1,4.99,2.0
ORD-004195,2024-08-15,DED-001,2,4.99,2.0
ORD-004929,2024-08-15,DED-004,3,9.99,4.0
ORD-002240,2024-08-15,SEA-010,8,14.99,6.0
ORD-008303,2024-08-15,SEA-008,9,5.99,2.0
ORD-002992,2024-08-15,INT-006,3,199.99,80.0
ORD-002644,2024-08-15,DED-002,3,8.99,3.0
ORD-008168,2024-08-15,DED-005,4,24.99,10.0
ORD-007981,2024-08-15,DED-002,1,8.99,3.0
ORD-005368,2024-08-15,SEA-006,8,14.99,5.0
ORD-009152,2024-08-15,TRD-004,7,24.99,10.0
ORD-007056,2024-08-15,DED-005,4,24.99,10.0
ORD-006075,2024-08-15,STB-009,1,4.99,2.5
ORD-004468,2024-08-15,STB-004,3,7.99,3.0
ORD-009953,2024-08-15,DED-002,3,8.99,3.0
ORD-000350,2024-08-15,TRD-002,3,19.99,5.0
ORD-007136,2024-08-15,STB-005,4,6.99,2.5
ORD-008546,2024-08-15,DED-004,2,9.99,4.0
ORD-001375,2024-08-15,DED-004,4,9.99,4.0
ORD-008964,2024-08-15,STB-006,3,7.99,3.0
ORD-002417,2024-08-16,DED-001,1,4.99,2.0
ORD-002187,2024-08-16,STB-010,6,4.49,1.5
ORD-008774,2024-08-16,DED-002,4,8.99,3.0
ORD-009622,2024-08-16,TRD-002,6,19.99,5.0
ORD-000348,2024-08-16,STB-001,3,9.99,4.0
ORD-007529,2024-08-16,DED-001,1,4.99,2.0
ORD-006360,2024-08-16,DED-001,3,4.99,2.0
ORD-007354,2024-08-16,TRD-002,7,19.99,5.0
ORD-003733,2024-08-16,SEA-004,10,34.99,15.0
ORD-005686,2024-08-16,STB-004,3,7.99,3.0
ORD-004443,2024-08-16,SEA-007,4,11.99,4.0
ORD-008347,2024-08-16,TRD-002,4,19.99,5.0
ORD-002464,2024-08-16,DED-005,2,24.99,10.0
ORD-004345,2024-08-16,DED-004,2,9.99,4.0
ORD-002569,2024-08-17,DED-002,4,8.99,3.0
ORD-007595,2024-08-17,DED-001,1,4.99,2.0
ORD-003562,2024-08-17,SEA-008,5,5.99,2.0
ORD-008493,2024-08-17,DED-001,1,4.99,2.0
ORD-005743,2024-08-17,STB-004,1,7.99,3.0
ORD-005264,2024-08-17,STB-002,1,14.99,6.0
ORD-005684,2024-08-17,SEA-001,6,19.99,8.0
ORD-000413,2024-08-17,SEA-005,8,59.99,25.0
ORD-001320,2024-08-17,SEA-001,3,19.99,8.0
ORD-000068,2024-08-18,DED-005,4,24.99,10.0
ORD-008641,2024-08-18,SEA-009,5,24.99,10.0
ORD-005922,2024-08-18,STB-003,3,12.99,5.0
ORD-002018,2024-08-18,DED-001,1,4.99,2.0
ORD-002273,2024-08-18,DED-004,4,9.99,4.0
ORD-005429,2024-08-18,STB-006,2,7.99,3.0
ORD-003450,2024-08-18,SEA-005,5,59.99,25.0
ORD-004932,2024-08-18,TRD-001,5,39.99,15.0
ORD-002043,2024-08-18,SEA-002,8,9.99,3.5
ORD-005955,2024-08-18,TRD-003,8,29.99,12.0
